screen_name	date	fav	retweet	text	url	hashtags
mmbarrionuevo	Mon Feb 22 13:07:51 +0000 2021	10	4	Mortalidad acumulada https://t.co/j3hA4EA3Vw	https://twitter.com/mmbarrionuevo/status/1363837910655655936	[]
mmbarrionuevo	Mon Feb 22 13:07:50 +0000 2021	14	4	Media diaria de muertes por millón de habitantes. https://t.co/6pHoERoTCX	https://twitter.com/mmbarrionuevo/status/1363837907061112835	[]
mmbarrionuevo	Mon Feb 22 13:07:49 +0000 2021	7	2	En Europa y América del Norte, bajando las muertes luego que la segunda o tercera ola superara ampliamente a la primera. https://t.co/umhljNOzrx	https://twitter.com/mmbarrionuevo/status/1363837902107668482	[]
mmbarrionuevo	Mon Feb 22 13:07:48 +0000 2021	25	14	"Argentina, Brasil y Colombia
Media de muertes diarias por millón de habitantes
En Sudamérica la primera ola nunca terminó, aún en la reducción sigue en valores muy altos, es la preocupación latente para cuando llegue el otoño. https://t.co/MGJOdUXXOr"	https://twitter.com/mmbarrionuevo/status/1363837896386576390	[]
mmbarrionuevo	Mon Feb 22 11:17:41 +0000 2021	43	8	"Inicio del proceso de vacunación en adultos mayores a 65 en Corrientes.
Una excelente noticia que se repite en distintos puntos de la Argentina.

Por ahora solo 3 puntos y solo en la Capital, evidentemente temas a mejorar.
500 aplicaciones por día. https://t.co/UhYwYtw7sO"	https://twitter.com/mmbarrionuevo/status/1363810185907740673	[]
mmbarrionuevo	Mon Feb 22 11:02:07 +0000 2021	2	1	@mgc1601_cabral Si!! Y no jugamos tan mal 😂	https://twitter.com/mmbarrionuevo/status/1363806268067053569	[]
mmbarrionuevo	Mon Feb 22 10:58:25 +0000 2021	11	5	El funcionario sigue hablando de 1.500 dosis y el sábado llegaron 13.000 más. https://t.co/TRUqb5roc1	https://twitter.com/mmbarrionuevo/status/1363805338269540356	[]
mmbarrionuevo	Mon Feb 22 01:09:29 +0000 2021	18	3	"Grandes Agregados del AMBA
Y los casos de Hoy https://t.co/KBkNI3c8hY"	https://twitter.com/mmbarrionuevo/status/1363657130100850688	[]
mmbarrionuevo	Sun Feb 21 22:36:52 +0000 2021	71	14	Muy buen dato! https://t.co/n5giWyc6eF	https://twitter.com/mmbarrionuevo/status/1363618722062233605	[]
mmbarrionuevo	Sun Feb 21 20:59:51 +0000 2021	4	0	https://t.co/cOI8laZ1MP	https://twitter.com/mmbarrionuevo/status/1363594303965196297	[]
mmbarrionuevo	Sun Feb 21 20:59:06 +0000 2021	10	0	Las curvas de casos cada 100.000 habitantes en 14 días https://t.co/Y94TfO8wGA	https://twitter.com/mmbarrionuevo/status/1363594117352144898	[]
mmbarrionuevo	Sun Feb 21 20:59:05 +0000 2021	10	1	"El ""calendario"" propuesto por @lucasmmedrano07 
La reducción se muestra en los verdes de la ultima semana. https://t.co/FDTu9Ddh8j"	https://twitter.com/mmbarrionuevo/status/1363594111496912900	[]
mmbarrionuevo	Sun Feb 21 20:59:03 +0000 2021	9	0	"El aumento de casos previo y durante las fiestas, no impactó de igual manera en los fallecidos.
Esto se ve como la línea roja esta bastante por debajo de la marca celeste.
Con menor positividad, se detectan más casos leves y eso reduce la letalidad. https://t.co/J7Wimqcq62"	https://twitter.com/mmbarrionuevo/status/1363594103699701767	[]
mmbarrionuevo	Sun Feb 21 20:59:00 +0000 2021	53	17	"Indicadores 21-02
Se informaron hoy 3.709 casos y 77 fallecidos
25.350 test
3.605 pacientes en terapia intensiva https://t.co/LwhvpfaQB7"	https://twitter.com/mmbarrionuevo/status/1363594089770455051	[]
mmbarrionuevo	Sun Feb 21 20:43:09 +0000 2021	16	2	"Córdoba 5 semanas estable
Santa Fe sigue con una fuerte reducción
Mendoza, baja esta semana.
Tucumán sigue con una reducción leve pero sostenida https://t.co/TUZJxIVdqI"	https://twitter.com/mmbarrionuevo/status/1363590102895706114	[]
mmbarrionuevo	Sun Feb 21 20:43:07 +0000 2021	22	5	"En Valores Absolutos, la media del país muy cerca de los valores mínimos de diciembre.
El resto del País bien por debajo de diciembre
Buenos Aires aún un 70% por encima del mínimo
CABA un 100% por encima https://t.co/GbrqwgJbQe"	https://twitter.com/mmbarrionuevo/status/1363590095970959362	[]
