date	screen_name	text	fav	retweet	url	is_rt	followers_count	friends_count
Thu Oct 21 15:35:41 +0000 2021	TConqueror1994	"RT @Bizco_Chuelo: Espert a Del Caño:

""Vos te prendes siempre cuando empiezo a hablar""

JAJAAJJAJAAJAJJA 😆 se cagó de risa todo el Estudio…"	0	31	https://twitter.com/TConqueror1994/status/1451210588286193665	False	625	2570
Thu Oct 21 15:35:41 +0000 2021	estebanriciutti	"RT @Nikgaturro: ¿Quién ganó el #DebateBuenosAires?
(perdón pero Twitter permite sólo cuatro)"	0	319	https://twitter.com/estebanriciutti/status/1451210588223381504	False	112	409
Thu Oct 21 15:35:36 +0000 2021	Lulu_Granato	RT @Jooaaco_: Quien gano el debate? #DebateBuenosAires #debate	0	20	https://twitter.com/Lulu_Granato/status/1451210570812649480	False	868	2301
Thu Oct 21 15:35:34 +0000 2021	arayamas	RT @vtolosapaz: ¿Ustedes saben que Larreta y Santilli se presentaron ante la justicia para impedir la llegada de fondos para la seguridad d…	0	883	https://twitter.com/arayamas/status/1451210561530826762	False	60189	58742
Thu Oct 21 15:35:25 +0000 2021	titimaya15	RT @DanteForesi: Sé que las limitaciones de Santilli hacen que te de pena y ternura. Parece un nene rindiendo examen. Pero ojo que es pelig…	0	308	https://twitter.com/titimaya15/status/1451210521101934597	False	1392	1984
Thu Oct 21 15:35:20 +0000 2021	alicialedesmas1	RT @Nikgaturro: #DebateBuenosAires Tolosa Paz y el discurso pseudo peronista atrasa unos 70 años. Por suerte lo tiene a Del Caño que con la…	0	2108	https://twitter.com/alicialedesmas1/status/1451210501392850950	False	414	725
Thu Oct 21 15:35:13 +0000 2021	jmg_lcup	RT @DanteForesi: Si @jlespert disputa el voto de Juntos por el Cambio ¿Por qué increpa y hasta insulta a @vtolosapaz y no cruza a Santilli?…	0	286	https://twitter.com/jmg_lcup/status/1451210473093861376	False	402	131
Thu Oct 21 15:35:11 +0000 2021	ButyLucho	"RT @BonelliOK: En el #DebateBuenosAires, Espert llamó ""junta militar"" a las reuniones entre los principales mandatarios durante el inicio d…"	0	80	https://twitter.com/ButyLucho/status/1451210465971896324	False	160	222
Thu Oct 21 15:35:11 +0000 2021	AgusEspinoza21	RT @todonoticias: El #DebateBuenosAires, según Espert ⬇️ https://t.co/etZPp1QGXF	0	280	https://twitter.com/AgusEspinoza21/status/1451210462998241283	False	63	206
Thu Oct 21 15:35:06 +0000 2021	MarianoT90	RT @Nikgaturro: La táctica de Tolosa Paz: “Nunca respondas lo que te preguntan, decí cualquier otra cosa”. Parecido a lo que le hacen a la…	0	1506	https://twitter.com/MarianoT90/status/1451210443511394305	False	232	532
Thu Oct 21 15:35:03 +0000 2021	elmalambo	"RT @NataliaBSalvo: Que bien Santilli proponiendo las mismas recetas para generar trabajo que nos llevaron a 21,5% de desempleo en 2001.
#De…"	0	123	https://twitter.com/elmalambo/status/1451210431377428482	False	2507	1753
Thu Oct 21 15:34:59 +0000 2021	lorem7172	"RT @suarezrow: Resumen del debate 
""A pero Macri"" 
#DebateBuenosAires"	0	6	https://twitter.com/lorem7172/status/1451210415816339459	False	415	38
Thu Oct 21 15:34:58 +0000 2021	mat_ezar	RT @ContadorMacri: La candidata del frente de todos para Diputada Nacional por la Provincia de Buenos Aires, Victoria Tolosa Paz @vtolosapa…	0	639	https://twitter.com/mat_ezar/status/1451210407616471048	False	90	226
Thu Oct 21 15:34:54 +0000 2021	graciela_mm	"RT @AlejjandraRz: Quien te pareció q tuvo la mejor exposición en este DEBATE 
2021
🥊🥊🥊
#DebateBuenosAires
#tolasapaz
#esperti 
#Juntos 
#li…"	0	8	https://twitter.com/graciela_mm/status/1451210391783104513	False	3139	3121
Thu Oct 21 15:34:53 +0000 2021	LucasDecima14	RT @vtolosapaz: Ese punto de coparticipación que retornó a la provincia, se tradujo en inversión y políticas de seguridad para los y las bo…	0	72	https://twitter.com/LucasDecima14/status/1451210390231293966	False	344	361
Thu Oct 21 15:34:52 +0000 2021	3112_veronica	RT @Nikgaturro: #DebateBuenosAires Tolosa Paz y el discurso pseudo peronista atrasa unos 70 años. Por suerte lo tiene a Del Caño que con la…	0	2108	https://twitter.com/3112_veronica/status/1451210384023572485	False	89	1321
Thu Oct 21 15:34:51 +0000 2021	LucasDecima14	RT @vtolosapaz: 24hs después de haber anunciado el traspaso de la Policía Federal a la Ciudad, Macri decretó que CABA deje recibir 1.4% y p…	0	74	https://twitter.com/LucasDecima14/status/1451210382253731840	False	344	361
