country_iso2,country_iso3,country_name,indicator,series_code,year,value
GT,GTM,Guatemala,GINI,SI.POV.GINI,1986,54.1
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2024,113199581158.203
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2023,104368755054.601
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2022,95641446500.6523
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2021,86455522272.7383
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2020,77719468248.3666
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2019,77172331693.4093
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2018,73328356007.6152
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2017,71653780740.4226
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2016,66053408205.8838
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2015,62186066547.6566
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2014,57852159007.6243
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2013,52996420177.4409
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2012,49593929487.1263
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2011,46876006272.2387
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2010,40676578423.4871
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2009,37126148264.6383
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2008,38503720224.3166
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2007,33567850824.1039
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2006,29744246827.1839
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2005,26783389293.922
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2004,23577298094.6571
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2003,21576351798.9145
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2002,20444205991.025
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2001,18405220247.4412
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,2000,19288929030.0508
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1999,18318412251.3642
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1998,19395491992.9939
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1997,17790026221.6139
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1996,15674835615.3139
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1995,14655404433.2771
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1994,12983233310.7467
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1993,11400017301.4587
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1992,10440781587.5435
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1991,9406135143.41165
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1990,7650196845.21546
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1989,8410724360.79545
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1988,7841602824.42748
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1987,7084399840.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1986,7231963515.98174
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1985,9721652086.95652
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1984,9470000100.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1983,9050000400.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1982,8716999700.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1981,8607500300.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1980,7878700000.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1979,6902600200.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1978,6070600200.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1977,5480500200.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1976,4365300200.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1975,3645900000.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1974,3161499900.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1973,2569200100.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1972,2101300000.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1971,1984800000.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1970,1904000000.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1969,1715399900.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1968,1610500000.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1967,1453500000.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1966,1390700000.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1965,1331399900.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1964,1299099900.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1963,1262800000.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1962,1143600000.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1961,1076699900.0
GT,GTM,Guatemala,GDP,NY.GDP.MKTP.CD,1960,1043599900.0
HN,HND,Honduras,GINI,SI.POV.GINI,2024,45.7
HN,HND,Honduras,GINI,SI.POV.GINI,2023,46.8
HN,HND,Honduras,GINI,SI.POV.GINI,2019,48.2
HN,HND,Honduras,GINI,SI.POV.GINI,2018,48.9
HN,HND,Honduras,GINI,SI.POV.GINI,2017,49.4
HN,HND,Honduras,GINI,SI.POV.GINI,2016,49.8
HN,HND,Honduras,GINI,SI.POV.GINI,2015,49.2
HN,HND,Honduras,GINI,SI.POV.GINI,2014,49.9
HN,HND,Honduras,GINI,SI.POV.GINI,2013,50.0
HN,HND,Honduras,GINI,SI.POV.GINI,2012,53.4
HN,HND,Honduras,GINI,SI.POV.GINI,2011,52.6
HN,HND,Honduras,GINI,SI.POV.GINI,2010,53.1
HN,HND,Honduras,GINI,SI.POV.GINI,2009,51.3
HN,HND,Honduras,GINI,SI.POV.GINI,2008,55.5
HN,HND,Honduras,GINI,SI.POV.GINI,2007,55.8
HN,HND,Honduras,GINI,SI.POV.GINI,2006,57.5
HN,HND,Honduras,GINI,SI.POV.GINI,2005,59.5
HN,HND,Honduras,GINI,SI.POV.GINI,2004,58.1
HN,HND,Honduras,GINI,SI.POV.GINI,2003,58.1
HN,HND,Honduras,GINI,SI.POV.GINI,2002,55.7
HN,HND,Honduras,GINI,SI.POV.GINI,2001,55.4
HN,HND,Honduras,GINI,SI.POV.GINI,1999,55.2
HN,HND,Honduras,GINI,SI.POV.GINI,1998,57.3
HN,HND,Honduras,GINI,SI.POV.GINI,1997,52.7
HN,HND,Honduras,GINI,SI.POV.GINI,1996,55.7
HN,HND,Honduras,GINI,SI.POV.GINI,1995,55.5
HN,HND,Honduras,GINI,SI.POV.GINI,1994,55.0
HN,HND,Honduras,GINI,SI.POV.GINI,1993,53.4
HN,HND,Honduras,GINI,SI.POV.GINI,1992,51.8
HN,HND,Honduras,GINI,SI.POV.GINI,1991,51.8
HN,HND,Honduras,GINI,SI.POV.GINI,1990,55.9
HN,HND,Honduras,GINI,SI.POV.GINI,1989,55.4
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2024,37093565854.0437
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2023,34355805527.9795
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2022,31426041806.7985
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2021,28144331506.6149
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2020,23352232483.755
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2019,24882225741.8119
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2018,24067750760.499
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2017,23136247990.5977
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2016,21717604952.1835
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2015,20979791685.416
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2014,19756533971.8698
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2013,18499729214.904
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2012,18528554397.5695
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2011,17710275685.4074
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2010,15839344591.9842
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2009,14587496229.1811
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2008,13881731875.7466
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2007,12361257680.5627
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2006,10917477066.1429
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2005,9757012696.56212
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2004,8869299234.3377
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2003,8230391346.67228
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2002,7858255412.86038
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2001,7651162302.3456
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,2000,7186638029.05875
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1999,6394090592.33449
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1998,6163707533.23486
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1997,5569178707.22433
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1996,4798834459.45946
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1995,4672346193.95203
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1994,4105686899.43868
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1993,4190773622.25871
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1992,4122846905.18198
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1991,3699381195.10223
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1990,3734460116.73152
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1989,4375896551.72414
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1988,4892660944.20601
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1987,5024800000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1986,4706100000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1985,4328300000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1984,4029900000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1983,3840550000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1982,3619500000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1981,3501800000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1980,3184400000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1979,2778900000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1978,2393650000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1977,1900700000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1976,1589300000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1975,1330050000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1974,1243000000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1973,1128299435.85028
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1972,1030645362.09587
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1971,958450000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1970,904400000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1969,844400000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1968,815450000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1967,750950000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1966,692150000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1965,651050000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1964,591100000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1963,553500000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1962,532450000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1961,503300000.0
HN,HND,Honduras,GDP,NY.GDP.MKTP.CD,1960,475650000.0
HT,HTI,Haití,GINI,SI.POV.GINI,2012,41.1
HT,HTI,Haití,GINI,SI.POV.GINI,2001,59.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2024,25224154990.7946
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2023,19850585722.3241
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2022,20253551920.5516
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2021,20944387975.7051
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2020,14508222518.3018
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2019,15016090929.5125
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2018,16403864617.8458
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2017,15093357161.1498
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2016,14069277526.2278
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2015,14849629308.6025
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2014,15146883497.6331
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2013,14902488604.2421
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2012,13708925477.1304
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2011,13008746038.8867
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2010,11859312725.1448
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2009,11597002834.7786
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2008,10432962634.8748
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2007,9228637767.69009
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2006,7638739122.67242
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2005,7030149730.33692
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2004,6087360684.2969
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2003,5071947798.27263
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2002,6205847213.6351
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2001,6331970324.31022
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,2000,6813566098.8675
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1999,4153725883.84082
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1998,3723903723.63772
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1997,3338949151.59927
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1996,2907517603.76719
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1995,2813313278.81082
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1994,2167569046.11837
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1993,1878253767.31305
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1992,2257129791.61575
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1991,3473562627.79423
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1990,3096289800.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1989,2736243800.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1988,2613926800.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1987,2047200000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1986,2318000000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1985,2009400000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1984,1816200000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1983,1623600000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1982,1474200000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1981,1479400000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1980,1383800000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1979,1080600000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1978,974200000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1977,947000000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1976,879000000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1975,681400000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1974,565399321.520814
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1973,466798973.042259
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1972,371998958.402916
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1971,362800000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1970,331200000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1969,391820400.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1968,367968800.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1967,369124200.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1966,368948600.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1965,353251800.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1964,325281200.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1963,294883400.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1962,281896800.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1961,271066000.0
HT,HTI,Haití,GDP,NY.GDP.MKTP.CD,1960,273187200.0
JM,JAM,Jamaica,GINI,SI.POV.GINI,2021,39.9
JM,JAM,Jamaica,GINI,SI.POV.GINI,2018,35.3
JM,JAM,Jamaica,GINI,SI.POV.GINI,2004,45.5
JM,JAM,Jamaica,GINI,SI.POV.GINI,2002,48.3
JM,JAM,Jamaica,GINI,SI.POV.GINI,1999,44.1
JM,JAM,Jamaica,GINI,SI.POV.GINI,1996,40.4
JM,JAM,Jamaica,GINI,SI.POV.GINI,1993,35.7
JM,JAM,Jamaica,GINI,SI.POV.GINI,1990,41.1
JM,JAM,Jamaica,GINI,SI.POV.GINI,1988,43.2
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2024,22014397089.7689
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2023,21418804319.6395
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2022,18813516805.214
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2021,15963885376.3537
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2020,15000214216.2439
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2019,17026269262.5307
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2018,16855447986.2221
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2017,15783583236.675
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2016,14898999754.1229
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2015,14963589915.5912
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2014,13899217679.9219
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2013,14264205152.6126
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2012,14807086555.5283
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2011,14444661522.1463
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2010,13220549908.2494
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2009,12120458114.8318
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2008,13709401520.0326
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2007,12799600047.1845
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2006,11930179089.8855
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2005,11243865777.7131
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2004,10174664853.9476
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2003,9430234810.78586
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2002,9719009494.84779
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2001,9194727831.07318
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,2000,9005064474.93003
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1999,8887057997.36228
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1998,8787195622.43502
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1997,8400041723.54861
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1996,7393891920.80358
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1995,6577520642.82297
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1994,5452558947.03045
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1993,5440075675.74067
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1992,3535460089.80719
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1991,4106207649.05547
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1990,4592208086.69235
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1989,4404937853.39452
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1988,3828342820.3494
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1987,3287007321.56699
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1986,2754549581.92409
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1985,2100239018.82467
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1984,2373564549.4932
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1983,3619262277.47712
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1982,3293496311.93093
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1981,2979027966.45373
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1980,2679379371.51261
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1979,2425064229.04184
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1978,2644527821.53011
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1977,3249733139.73314
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1976,2966042856.04286
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1975,2860442750.44275
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1974,2375122375.12238
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1973,1905917553.19149
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1972,1875146587.4443
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1971,1539861815.89381
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1970,1404720441.88818
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1969,1191239047.00876
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1968,1083839132.92869
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1967,1148014310.8255
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1966,1096759561.29618
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1965,972159611.136156
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1964,897949000.8204
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1963,826706669.317332
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1962,777727688.908924
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1961,748043500.7826
JM,JAM,Jamaica,GDP,NY.GDP.MKTP.CD,1960,699064380.374248
MX,MEX,México,GINI,SI.POV.GINI,2022,43.5
MX,MEX,México,GINI,SI.POV.GINI,2020,44.6
MX,MEX,México,GINI,SI.POV.GINI,2018,46.0
MX,MEX,México,GINI,SI.POV.GINI,2016,46.9
MX,MEX,México,GINI,SI.POV.GINI,2014,48.9
MX,MEX,México,GINI,SI.POV.GINI,2012,49.6
MX,MEX,México,GINI,SI.POV.GINI,2010,47.7
MX,MEX,México,GINI,SI.POV.GINI,2008,50.8
MX,MEX,México,GINI,SI.POV.GINI,2006,49.7
MX,MEX,México,GINI,SI.POV.GINI,2005,50.9
MX,MEX,México,GINI,SI.POV.GINI,2004,50.3
MX,MEX,México,GINI,SI.POV.GINI,2002,50.6
MX,MEX,México,GINI,SI.POV.GINI,2000,53.4
MX,MEX,México,GINI,SI.POV.GINI,1998,53.3
MX,MEX,México,GINI,SI.POV.GINI,1996,52.0
MX,MEX,México,GINI,SI.POV.GINI,1994,53.4
MX,MEX,México,GINI,SI.POV.GINI,1992,52.3
MX,MEX,México,GINI,SI.POV.GINI,1989,50.1
MX,MEX,México,GINI,SI.POV.GINI,1984,48.5
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2024,1856365616165.94
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2023,1798317581486.88
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2022,1466934724293.06
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2021,1316569466685.95
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2020,1121064767308.42
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2019,1304106203902.45
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2018,1256300182879.73
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2017,1190721475906.0
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2016,1112233497452.7
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2015,1213294467716.88
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2014,1364507717614.13
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2013,1327436290282.67
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2012,1255110424817.79
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2011,1229013703416.76
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2010,1105424238731.09
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2009,943437415024.633
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2008,1161553459715.1
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2007,1102355554971.95
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2006,1020265057882.01
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2005,917571853529.104
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2004,819459227375.022
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2003,765549967703.273
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2002,810666116401.915
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2001,796064590549.136
MX,MEX,México,GDP,NY.GDP.MKTP.CD,2000,742061329749.127
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1999,631249359702.389
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1998,557461102630.658
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1997,523449530464.257
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1996,432157945024.428
MX,MEX,México,GDP,NY.GDP.MKTP.CD,1995,380157469866.849
